,Date,Open,Close,Volume,MACD,RSI,EFFR,UNRATE,USDX,VIX
1,5/12/23,173.619995,172.570007,45497800,2.563709535,68.21264589,5.08,3.7,102.099998,16.83
1,5/13/23,173.619995,172.570007,45497800,2.560514912,68.21264589,5.08,3.7,102.099998,16.83
1,5/14/23,173.619995,172.570007,45497800,2.528832345,68.21264589,5.08,3.7,102.099998,16.83
1,5/15/23,173.160004,172.070007,37266700,2.438496781,65.69287256,5.08,3.7,102.709999,17.440001
1,5/16/23,171.990005,172.070007,42110300,2.246598662,59.65651072,5.08,3.7,102.43,17.540001
1,5/17/23,171.710007,172.690002,57951600,2.048312847,58.27643129,5.08,3.7,102.610001,17.959999
1,5/18/23,173,175.050003,65496700,1.972523541,62.57234865,5.08,3.7,102.910004,16.92
1,5/19/23,176.389999,175.160004,55772400,2.161092824,71.01749665,5.08,3.7,103.510002,16.129999
1,5/20/23,176.389999,175.160004,55772400,2.284204453,71.01749665,5.08,3.7,103.510002,16.129999
1,5/21/23,176.389999,175.160004,55772400,2.354628613,71.01749665,5.08,3.7,103.510002,16.129999
1,5/22/23,173.979996,174.199997,43570900,2.190719911,59.16405002,5.08,3.7,103.190002,17.450001
1,5/23/23,173.130005,171.559998,50747300,1.969530393,55.63690222,5.08,3.7,103.269997,17.35
1,5/24/23,171.089996,171.839996,45143500,1.611053211,48.20855322,5.08,3.7,103.540001,18.799999
1,5/25/23,172.410004,172.990005,56058300,1.417135222,52.61695797,5.08,3.7,103.860001,19.540001
1,5/26/23,173.320007,175.429993,54835000,1.321648317,55.4332966,5.08,3.7,104.230003,19.07
1,5/27/23,173.320007,175.429993,54835000,1.23177512,55.4332966,5.08,3.7,104.230003,19.07
1,5/28/23,173.320007,175.429993,54835000,1.147324323,55.4332966,5.08,3.7,104.230003,19.07
1,5/29/23,173.320007,175.429993,54835000,1.068084248,55.4332966,5.08,3.7,104.230003,19.07
1,5/30/23,176.960007,177.300003,55964400,1.284200038,66.23186723,5.08,3.7,104.300003,17.559999
1,5/31/23,177.330002,177.25,99625300,1.468402038,67.10438236,5.08,3.7,104.050003,18.040001
